# Spalte1: Wellenlänge [nm]
# Spalte2: Intensität
350	0.025163
351	0.016557
352	0.007725
353	0.000353
354	0.000000
355	0.000000
356	0.000000
357	0.000000
358	0.000000
359	0.000000
360	0.000000
361	0.000000
362	0.000000
363	0.000000
364	0.000000
365	0.002330
366	0.005527
367	0.008136
368	0.010010
369	0.011060
370	0.011283
371	0.010845
372	0.009840
373	0.008480
374	0.006885
375	0.005307
376	0.003897
377	0.002789
378	0.002006
379	0.001552
380	0.001340
381	0.001313
382	0.001378
383	0.001464
384	0.001506
385	0.001479
386	0.001364
387	0.001152
388	0.000845
389	0.000459
390	0.000051
391	0.000000
392	0.000000
393	0.000000
394	0.000000
395	0.000000
396	0.000000
397	0.000016
398	0.000524
399	0.001009
400	0.001346
401	0.001479
402	0.001387
403	0.001097
404	0.000674
405	0.000207
406	0.000000
407	0.000000
408	0.000000
409	0.000000
410	0.000000
411	0.000000
412	0.000000
413	0.000161
414	0.000465
415	0.000747
416	0.000986
417	0.001166
418	0.001276
419	0.001314
420	0.001282
421	0.001188
422	0.001045
423	0.000872
424	0.000683
425	0.000491
426	0.000313
427	0.000173
428	0.000099
429	0.000127
430	0.000292
431	0.000626
432	0.001135
433	0.001805
434	0.002593
435	0.003422
436	0.004191
437	0.004795
438	0.005132
439	0.005114
440	0.004709
441	0.003941
442	0.002914
443	0.001809
444	0.000891
445	0.000468
446	0.000854
447	0.002330
448	0.005100
449	0.009265
450	0.014696
451	0.021157
452	0.028289
453	0.035692
454	0.043015
455	0.049887
456	0.056214
457	0.061988
458	0.067628
459	0.073795
460	0.081285
461	0.091015
462	0.104105
463	0.121636
464	0.144269
465	0.172140
466	0.205058
467	0.242241
468	0.282848
469	0.326100
470	0.370355
471	0.414523
472	0.457974
473	0.500124
474	0.542184
475	0.585700
476	0.631560
477	0.680226
478	0.733410
479	0.792817
480	0.860040
481	0.934433
482	1.016522
483	1.105877
484	1.200061
485	1.297775
486	1.398302
487	1.498264
488	1.593573
489	1.684542
490	1.769891
491	1.850693
492	1.927017
493	1.998412
494	2.065637
495	2.132993
496	2.203771
497	2.277433
498	2.350488
499	2.430781
500	2.513531
501	2.595752
502	2.675538
503	2.753675
504	2.835463
505	2.917641
506	3.001934
507	3.087056
508	3.171640
509	3.253878
510	3.336729
511	3.419959
512	3.503713
513	3.586754
514	3.666536
515	3.740319
516	3.812570
517	3.882300
518	3.948547
519	4.008686
520	4.062284
521	4.110809
522	4.159906
523	4.207268
524	4.251572
525	4.289869
526	4.321399
527	4.345139
528	4.366763
529	4.386380
530	4.401041
531	4.412651
532	4.424825
533	4.433320
534	4.441945
535	4.449731
536	4.453713
537	4.456744
538	4.457020
539	4.458891
540	4.457328
541	4.452172
542	4.447631
543	4.442585
544	4.434081
545	4.426656
546	4.419804
547	4.408152
548	4.391642
549	4.375599
550	4.362459
551	4.350190
552	4.343923
553	4.337756
554	4.331666
555	4.320938
556	4.311319
557	4.302235
558	4.299635
559	4.299807
560	4.305350
561	4.329035
562	4.383575
563	4.448758
564	4.493503
565	4.476663
566	4.395754
567	4.274991
568	4.158016
569	4.071930
570	4.034749
571	4.037362
572	4.057516
573	4.081678
574	4.108539
575	4.132637
576	4.155453
577	4.172867
578	4.190697
579	4.211397
580	4.233572
581	4.257561
582	4.284213
583	4.314898
584	4.346584
585	4.379024
586	4.411938
587	4.438970
588	4.456405
589	4.465390
590	4.463735
591	4.451885
592	4.432254
593	4.406609
594	4.381407
595	4.359052
596	4.340218
597	4.323507
598	4.306729
599	4.285835
600	4.250307
601	4.192584
602	4.110904
603	4.005106
604	3.872655
605	3.720151
606	3.555262
607	3.382103
608	3.208747
609	3.038315
610	2.877427
611	2.722570
612	2.573206
613	2.423643
614	2.267756
615	2.092112
616	1.888141
617	1.653100
618	1.391577
619	1.111672
620	0.830773
621	0.567158
622	0.338653
623	0.157823
624	0.033525
625	0.000000
626	0.000000
627	0.000000
628	0.000000
629	0.038161
630	0.071645
631	0.089654
632	0.089479
633	0.073660
634	0.047566
635	0.018404
636	0.000000
637	0.000000
638	0.000000
639	0.000000
640	0.000000
641	0.000000
642	0.003648
643	0.012867
644	0.017442
645	0.017276
646	0.013337
647	0.007293
648	0.001004
649	0.000000
650	0.000000
651	0.000000
652	0.000000
653	0.000000
654	0.000350
655	0.002755
656	0.004145
657	0.004292
658	0.003418
659	0.001961
660	0.000427
661	0.000000
662	0.000000
663	0.000000
664	0.000000
665	0.000352
666	0.001287
667	0.002018
668	0.002415
669	0.002458
670	0.002236
