MIN=0	-30	-3	-300	0	
14	-1,395	NAN	9,9	NAN	
14,1	-1,395	NAN	9,9	NAN	
14,2	-1,395	NAN	9,9	NAN	
14,3	-1,395	NAN	9,9	NAN	
14,4	-1,395	NAN	9,9	NAN	
14,5	-1,395	NAN	9,9	NAN	
14,6	-1,395	NAN	9,9	NAN	
14,7	-1,395	NAN	9,9	NAN	
14,8	-1,395	NAN	9,9	NAN	
14,9	-1,395	NAN	9,9	NAN	
15	-1,395	NAN	9,9	NAN	
15,1	-1,395	NAN	9,9	NAN	
15,2	-1,395	NAN	9,9	NAN	
15,3	-1,395	NAN	9,9	NAN	
15,4	-1,395	NAN	9,9	NAN	
15,5	-1,38	NAN	9,9	NAN	
15,6	-1,38	NAN	9,9	NAN	
15,7	-1,38	NAN	9,9	NAN	
15,8	-1,38	NAN	9,9	NAN	
15,9	-1,38	NAN	9,9	NAN	
16	-1,38	NAN	9,9	NAN	
16,1	-1,38	NAN	9,9	NAN	
16,2	-1,38	NAN	9,9	NAN	
16,3	-1,38	NAN	9,9	NAN	
16,4	-1,38	NAN	9,9	NAN	
16,5	-1,365	NAN	9,9	NAN	
16,6	-1,365	NAN	9,9	NAN	
16,7	-1,365	NAN	9,9	NAN	
16,8	-1,365	NAN	9,9	NAN	
16,9	-1,365	NAN	9,9	NAN	
17	-1,365	NAN	9,9	NAN	
17,1	-1,365	NAN	9,9	NAN	
17,2	-1,365	NAN	9,9	NAN	
17,3	-1,365	NAN	9,9	NAN	
17,4	-1,365	NAN	9,9	NAN	
17,5	-1,365	NAN	9,9	NAN	
17,6	-1,365	NAN	9,9	NAN	
17,7	-1,365	NAN	9,9	NAN	
17,8	-1,365	NAN	9,9	NAN	
17,9	-1,365	NAN	9,9	NAN	
18	-1,365	NAN	9,9	NAN	
18,1	-1,365	NAN	9,9	NAN	
18,2	-1,365	NAN	9,9	NAN	
18,3	-1,365	NAN	9,9	NAN	
18,4	-1,365	NAN	9,9	NAN	
18,5	-1,365	NAN	9,9	NAN	
18,6	-1,35	NAN	9,9	NAN	
18,7	-1,35	NAN	9,9	NAN	
18,8	-1,35	NAN	9,9	NAN	
18,9	-1,35	NAN	9,9	NAN	
19	-1,35	NAN	9,9	NAN	
19,1	-1,35	NAN	9,9	NAN	
19,2	-1,35	NAN	9,9	NAN	
19,3	-1,35	NAN	9,9	NAN	
19,4	-1,35	NAN	9,9	NAN	
19,5	-1,35	NAN	9,9	NAN	
19,6	-1,35	NAN	9,9	NAN	
19,7	-1,35	NAN	9,9	NAN	
19,8	-1,35	NAN	9,9	NAN	
19,9	-1,35	NAN	9,9	NAN	
20	-1,35	NAN	9,9	NAN	
20,1	-1,35	NAN	9,9	NAN	
20,2	-1,35	NAN	9,9	NAN	
20,3	-1,35	NAN	9,9	NAN	
20,4	-1,35	NAN	9,9	NAN	
20,5	-1,35	NAN	9,9	NAN	
20,6	-1,335	NAN	9,9	NAN	
20,7	-1,335	NAN	9,9	NAN	
20,8	-1,335	NAN	9,9	NAN	
20,9	-1,335	NAN	9,9	NAN	
21	-1,335	NAN	9,9	NAN	
21,1	-1,335	NAN	9,9	NAN	
21,2	-1,335	NAN	9,9	NAN	
21,3	-1,335	NAN	9,9	NAN	
21,4	-1,335	NAN	9,9	NAN	
21,5	-1,335	NAN	9,9	NAN	
21,6	-1,335	NAN	9,9	NAN	
21,7	-1,335	NAN	9,9	NAN	
21,8	-1,335	NAN	9,9	NAN	
21,9	-1,335	NAN	9,9	NAN	
22	-1,335	NAN	9,9	NAN	
22,1	-1,335	NAN	9,9	NAN	
22,2	-1,335	NAN	9,9	NAN	
22,3	-1,335	NAN	9,9	NAN	
22,4	-1,335	NAN	9,9	NAN	
22,5	-1,335	NAN	9,9	NAN	
22,6	-1,335	NAN	9,9	NAN	
22,7	-1,335	NAN	9,9	NAN	
22,8	-1,335	NAN	9,9	NAN	
22,903	-1,335	NAN	9,9	NAN	
23	-1,335	NAN	9,9	NAN	
23,1	-1,335	NAN	9,9	NAN	
23,2	-1,335	NAN	9,9	NAN	
23,3	-1,335	NAN	9,9	NAN	
23,4	-1,335	NAN	9,9	NAN	
23,5	-1,335	NAN	9,9	NAN	
23,6	-1,32	NAN	9,9	NAN	
23,7	-1,32	NAN	9,9	NAN	
23,8	-1,32	NAN	9,9	NAN	
23,9	-1,32	NAN	9,9	NAN	
24	-1,32	NAN	9,9	NAN	
24,1	-1,32	NAN	9,9	NAN	
24,2	-1,32	NAN	9,9	NAN	
24,3	-1,32	NAN	9,9	NAN	
24,4	-1,32	NAN	9,9	NAN	
24,5	-1,32	NAN	9,9	NAN	
24,6	-1,32	NAN	9,9	NAN	
24,852	-1,32	NAN	9,9	NAN	
24,869	-1,32	NAN	9,9	NAN	
24,9	-1,32	NAN	9,9	NAN	
25	-1,32	NAN	9,9	NAN	
25,1	-1,32	NAN	9,9	NAN	
25,2	-1,32	NAN	9,9	NAN	
25,3	-1,32	NAN	9,9	NAN	
25,4	-1,32	NAN	9,9	NAN	
25,5	-1,32	NAN	9,9	NAN	
25,6	-1,32	NAN	9,9	NAN	
25,7	-1,32	NAN	9,9	NAN	
25,8	-1,32	NAN	9,9	NAN	
25,9	-1,32	NAN	9,9	NAN	
26	-1,32	NAN	9,9	NAN	
26,1	-1,32	NAN	9,9	NAN	
26,2	-1,32	NAN	9,9	NAN	
26,3	-1,32	NAN	9,9	NAN	
26,4	-1,32	NAN	9,9	NAN	
26,5	-1,32	NAN	9,9	NAN	
26,6	-1,305	NAN	9,9	NAN	
26,7	-1,305	NAN	9,9	NAN	
26,8	-1,305	NAN	9,9	NAN	
26,9	-1,305	NAN	9,9	NAN	
27	-1,305	NAN	9,9	NAN	
27,1	-1,305	NAN	9,9	NAN	
