#INFO
#COMMENT: 

#DATA:
0.5573695	2.168e-006	0.00801013885	
0.5573906	8.26e-007	0.00801266249	
0.5573906	-2.581e-006	0.00801212362	
0.5573906	-1.7653e-005	0.00800439267	
0.5573483	-1.239e-006	0.00810244627	
0.5573695	1.03e-007	0.00822561619	
0.5573906	3.097e-006	0.00838997257	
0.5573906	8.878e-006	0.00861172431	
0.5574118	9.911e-006	0.00895428238	
0.5574118	1.1459e-005	0.00934785202	
0.5575176	2.5293e-005	0.00979506625	
0.5576234	3.5616e-005	0.0104007919	
0.5584062	5.5644e-005	0.0111302558	
0.5609875	9.9312e-005	0.0118152519	
0.5621723	0.000124708	0.0123328691	
0.5635052	0.000151342	0.0128213898	
0.5645843	0.000176325	0.0133432461	
0.5657056	0.000197178	0.0139126031	
0.567229	0.000217928	0.0145118757	
0.5683609	0.000236614	0.0151463484	
0.5695035	0.000264178	0.0158554044	
0.5707729	0.000308878	0.0172075711	
0.5724444	0.000342946	0.0184820734	
0.5740312	0.000387543	0.0198295022	
0.5751526	0.00043214	0.0215097335	
0.5764855	0.00049243	0.0233835776	
0.5776915	0.000541363	0.02463414	
0.5788129	0.00056872	0.025253631	
0.5794264	0.000605575	0.0259169415	
0.5800823	0.000661734	0.0267022454	
0.5808757	0.00071903	0.0273578649	
0.5823039	0.000752994	0.027938613	
0.5837426	0.000765898	0.0283761622	
0.5848746	0.000748039	0.0289624964	
0.5856786	0.00071872	0.0296305154	
0.586673	0.00068042	0.0305542804	
0.5880905	0.000616208	0.0321461044	
0.5892754	0.000562113	0.0340907303	
0.5906718	0.000516173	0.0364669299	
0.5914335	0.000454646	0.0390156356	
0.5918143	0.000390124	0.0424432384	
0.592851	0.000340262	0.0458609175	
0.5937397	0.000278218	0.0500805175	
0.5943109	0.000224329	0.0536990709	
0.5947764	0.000171266	0.0577996706	
0.5953476	0.000122849	0.0625650773	
0.5960247	8.5995e-005	0.0669424605	
0.596596	5.7295e-005	0.0704470502	
0.5970826	4.3875e-005	0.0740519771	
0.5977596	2.0957e-005	0.0785453087	
0.5982886	2.684e-006	0.0824628995	
0.5989233	-4.749e-006	0.0876925376	
0.5998331	-1.4659e-005	0.093628428	
0.6007429	-2.6325e-005	0.0981580482	
0.6015786	-2.395e-005	0.104075585	
0.6026788	-3.0248e-005	0.111402315	
0.6040223	-3.9952e-005	0.118038883	
0.6046465	-3.6235e-005	0.124554275	
0.6054082	-4.4081e-005	0.130363095	
0.6060958	-4.6456e-005	0.136324812	
0.6070585	-5.2134e-005	0.142280253	
0.6079682	-5.7708e-005	0.147712332	
0.6084126	-5.9876e-005	0.152588101	
0.6087934	-6.4418e-005	0.157034012	
0.6092165	-6.6277e-005	0.162332207	
0.6103591	-6.3283e-005	0.168074655	
0.6112054	-7.7529e-005	0.173207207	
0.6125172	-8.2485e-005	0.179507451	
0.6129826	-7.2264e-005	0.18552323	
0.614178	-8.4033e-005	0.191579967	
0.6151196	-9.735e-005	0.198575341	
0.6155427	-9.1776e-005	0.204496978	
0.615987	-9.7866e-005	0.209097759	
0.616918	-0.000108293	0.214239339	
0.6179124	-0.00010468	0.217760057	
0.6184625	-0.000110358	0.221281854	
0.6188116	-0.000112423	0.224921364	
0.6195204	-0.00011139	0.229486964	
0.6204407	-0.000123159	0.233436852	
0.6213717	-0.000128734	0.236614036	
0.6221968	-0.000124191	0.239621507	
0.62262	-0.000126359	0.243780041	
0.623297	-0.000134308	0.247107088	
0.6242914	-0.000130179	0.250049203	
0.6252224	-0.000134308	0.25272066	
0.6257936	-0.000140812	0.254994487	
0.6265553	-0.00013307	0.257363315	
0.6269785	-0.000149381	0.25974532	
0.6272958	-0.000147935	0.26169205	
0.6275286	-0.000146903	0.263603221	
0.6281422	-0.000149484	0.266387513	
0.6289461	-0.00015382	0.268527507	
0.6295812	-0.000148968	0.27126386	
0.6305544	-0.000158981	0.273786591	
0.6318451	-0.00016022	0.27648879	
0.6324798	-0.000161046	0.27843586	
0.6331145	-0.000167653	0.280897873	
0.6336435	-0.000169511	0.282454785	
0.633982	-0.000176531	0.284292949	
0.6344475	-0.000178596	0.285768096	
0.6348283	-0.000176531	0.286409193	
0.6351139	-0.000182106	0.287708971	
0.6357275	-0.000186235	0.289809385	
0.6369018	-0.000189849	0.291932751	
0.6376634	-0.000200069	0.294120006	
0.6385203	-0.000198004	0.296020383	
0.6391339	-0.000200895	0.297906576	
0.6395359	-0.000209773	0.299285825	
0.6402024	-0.000212354	0.301050753	
0.6413237	-0.000209257	0.302429313	
0.6421595	-0.000217309	0.303815325	
0.642773	-0.000222058	0.305224239	
0.643302	-0.000224226	0.306429026	
0.6441483	-0.000233723	0.307889581	
0.6447619	-0.00024033	0.309682768	
0.6452273	-0.000238782	0.311262742	
0.6456928	-0.000244769	0.312754527	
0.6467084	-0.000251273	0.314101756	
0.6471738	-0.000250654	0.315400737	
0.6478932	-0.000263971	0.316744036	
0.6484645	-0.000266758	0.318088792	
0.6489723	-0.000262423	0.319319424	
0.6499878	-0.000272849	0.320450268	
0.650813	-0.000281108	0.321719763	
0.6517333	-0.000276772	0.323166003	
0.6524844	-0.000288747	0.324409224	
0.6532884	-0.000297109	0.325369897	
0.6536481	-0.000298039	0.326571862	
0.654706	-0.000309601	0.327764031	
0.6561553	-0.00031786	0.328876322	
0.6571074	-0.000314969	0.329971785	
0.6581124	-0.000325809	0.330881864	
0.6593501	-0.000330558	0.331848801	
0.6606831	-0.000336235	0.332904454	
0.6617727	-0.000348933	0.333796708	
0.6630104	-0.000362354	0.334683427	
