# led635nm-1_1-h.dat
# Spalte1: Wellenlänge [nm]
# Spalte2: Intensität
350	0.000000
351	0.000000
352	0.000000
353	0.000000
354	0.000000
355	0.000000
356	0.000000
357	0.000000
358	0.000000
359	0.000000
360	0.000000
361	0.000000
362	0.000000
363	0.000000
364	0.000000
365	0.000000
366	0.000000
367	0.000000
368	0.000000
369	0.000000
370	0.000000
371	0.000000
372	0.000000
373	0.000000
374	0.000000
375	0.000000
376	0.000000
377	0.000000
378	0.000000
379	0.000000
380	0.000000
381	0.000000
382	0.000000
383	0.000000
384	0.000000
385	0.000000
386	0.000000
387	0.000000
388	0.000000
389	0.000000
390	0.000000
391	0.000000
392	0.000000
393	0.000000
394	0.000000
395	0.000000
396	0.000000
397	0.000000
398	0.000000
399	0.000000
400	0.000000
401	0.000000
402	0.000000
403	0.000000
404	0.000000
405	0.000000
406	0.000000
407	0.000000
408	0.000000
409	0.000000
410	0.000000
411	0.000000
412	0.000000
413	0.000000
414	0.000000
415	0.000000
416	0.000000
417	0.000000
418	0.000000
419	0.000000
420	0.000000
421	0.000000
422	0.000000
423	0.000000
424	0.000000
425	0.000000
426	0.000000
427	0.000000
428	0.000000
429	0.000000
430	0.000000
431	0.000000
432	0.000000
433	0.000000
434	0.000000
435	0.000000
436	0.000000
437	0.000000
438	0.000000
439	0.000000
440	0.000000
441	0.000000
442	0.000000
443	0.000000
444	0.000000
445	0.000000
446	0.000000
447	0.000000
448	0.000000
449	0.000000
450	0.000000
451	0.000000
452	0.000000
453	0.000000
454	0.000000
455	0.000000
456	0.000000
457	0.000000
458	0.000000
459	0.000000
460	0.000000
461	0.000000
462	0.000000
463	0.000000
464	0.000000
465	0.000000
466	0.000000
467	0.001030
468	0.002060
469	0.003090
470	0.004120
471	0.005150
472	0.006180
473	0.007210
474	0.008240
475	0.009188
476	0.010731
477	0.012908
478	0.015719
479	0.019120
480	0.023036
481	0.027319
482	0.031882
483	0.036674
484	0.041654
485	0.046910
486	0.052648
487	0.059037
488	0.066233
489	0.074538
490	0.084121
491	0.095138
492	0.107550
493	0.121133
494	0.135551
495	0.150697
496	0.166505
497	0.182800
498	0.199337
499	0.217045
500	0.236030
501	0.256607
502	0.279196
503	0.304443
504	0.333438
505	0.366209
506	0.403162
507	0.444101
508	0.488538
509	0.535582
510	0.584900
511	0.635640
512	0.687048
513	0.738244
514	0.788242
515	0.836192
516	0.883081
517	0.928934
518	0.973869
519	1.017589
520	1.060249
521	1.102415
522	1.145734
523	1.189629
524	1.233614
525	1.276567
526	1.317885
527	1.356856
528	1.394953
529	1.432089
530	1.467260
531	1.501079
532	1.534778
533	1.566807
534	1.598230
535	1.628274
536	1.655251
537	1.679524
538	1.699786
539	1.717238
540	1.729783
541	1.737530
542	1.742693
543	1.745752
544	1.746665
545	1.748370
546	1.751653
547	1.755012
548	1.758568
549	1.764127
550	1.771992
551	1.780459
552	1.790740
553	1.799705
554	1.806919
555	1.810371
556	1.812804
557	1.814654
558	1.819331
559	1.826262
560	1.837460
561	1.859107
562	1.897193
563	1.943187
564	1.983098
565	1.997533
566	1.983549
567	1.950393
568	1.917048
569	1.896030
570	1.896431
571	1.915074
572	1.942560
573	1.973509
574	2.008268
575	2.045008
576	2.085003
577	2.126349
578	2.171722
579	2.221819
580	2.275047
581	2.330565
582	2.387866
583	2.447044
584	2.506134
585	2.565170
586	2.624616
587	2.681591
588	2.734737
589	2.785310
590	2.831953
591	2.874074
592	2.911406
593	2.942450
594	2.968619
595	2.989296
596	3.004000
597	3.012703
598	3.016811
599	3.018211
600	3.014679
601	3.005588
602	2.993378
603	2.979463
604	2.961424
605	2.941955
606	2.923650
607	2.905046
608	2.888030
609	2.870673
610	2.855512
611	2.837993
612	2.819414
613	2.799600
614	2.781379
615	2.759797
616	2.734342
617	2.704642
618	2.673147
619	2.637715
620	2.601576
621	2.566953
622	2.533828
623	2.500529
624	2.470617
625	2.442432
626	2.415004
627	2.389412
628	2.363484
629	2.334023
630	2.298408
631	2.254355
632	2.198797
633	2.133952
634	2.060407
635	1.980657
636	1.897131
637	1.812381
638	1.726444
639	1.638831
640	1.547546
641	1.450024
642	1.344735
643	1.229952
644	1.106816
645	0.978595
646	0.847362
647	0.717610
648	0.593664
649	0.479193
650	0.376941
651	0.290704
652	0.222252
653	0.170724
654	0.134200
655	0.109682
656	0.093454
657	0.081972
658	0.072084
659	0.061791
660	0.050491
661	0.038479
662	0.026739
663	0.016465
664	0.008744
665	0.004069
666	0.002034
667	0.000000
668	0.000000
669	0.000000
670	0.000000
