#INFO
#COMMENT: 

#DATA:
0.5281083	1.3524e-005	0.00297187813	
0.5281083	1.3833e-005	0.00297165936	
0.5281083	1.022e-005	0.00297731487	
0.5280872	1.5176e-005	0.00297035221	
0.5280872	8.568e-006	0.00296958392	
0.5280872	7.02e-006	0.00296744975	
0.5280872	1.6311e-005	0.00297035221	
0.5280872	1.0736e-005	0.00296534495	
0.5280872	1.7034e-005	0.00296848747	
0.5280872	1.2182e-005	0.00296889565	
0.5280872	8.362e-006	0.00296626263	
0.5280872	1.4969e-005	0.00296738038	
0.5280872	1.1149e-005	0.00296446727	
0.528066	1.9305e-005	0.0029552104	
0.528066	1.0427e-005	0.00294534528	
0.5281083	1.3833e-005	0.00291915123	
0.5281824	3.407e-006	0.00289108179	
0.528468	-0.000104061	0.00284733169	
0.5294201	-2.6325e-005	0.00281223021	
0.5319485	-1.9615e-005	0.00277341799	
0.5334718	-1.404e-005	0.00273513398	
0.5348471	5.059e-006	0.002707414	
0.5361165	-5.781e-006	0.00268091051	
0.5382958	4.749e-006	0.00266374392	
0.5397345	6.194e-006	0.00263086729	
0.5415964	-2.994e-006	0.00260233901	
0.5430986	-2.168e-006	0.00258669835	
0.5443046	-1.032e-006	0.00256595975	
0.5454259	7.123e-006	0.00254547187	
0.5462723	3.407e-006	0.0025365538	
0.5475206	-3.1e-007	0.00252298858	
0.54879	-3.304e-006	0.00252061434	
0.5503769	-7.123e-006	0.00250691843	
0.5526936	-6.504e-006	0.00251300342	
0.5544497	-4.336e-006	0.00251923781	
0.5560154	1.239e-006	0.00253425959	
0.5577715	-3.923e-006	0.00255024971	
0.5591679	-5.678e-006	0.00256760571	
0.5609663	-3.82e-006	0.00259773994	
0.5631879	-8.259e-006	0.00262099152	
0.5658326	-1.652e-006	0.00264714556	
0.5683504	-7.433e-006	0.00269395817	
0.5715558	-4.026e-006	0.00277701936	
0.5738937	1.03e-007	0.00289039353	
0.5754065	1.755e-006	0.00296144478	
0.5766759	6.813e-006	0.00304408714	
0.5779031	6.297e-006	0.00312148217	
0.5793207	3.304e-006	0.0031796058	
0.5807594	-2.891e-006	0.00321975455	
0.5819231	1.445e-006	0.00324281672	
0.5839965	1.0943e-005	0.00325818795	
0.5856786	8.775e-006	0.00327397802	
0.5875616	4.129e-006	0.00332044117	
0.5888945	9.29e-007	0.00341274859	
0.5904496	-8.052e-006	0.00361217708	
0.5922163	3.304e-006	0.00387790835	
0.593655	2.994e-006	0.00423269513	
0.5948822	4.852e-006	0.00469230876	
0.596469	1.0736e-005	0.00533347473	
0.5981405	8.156e-006	0.00598795779	
0.6001081	9.704e-006	0.00660572279	
0.6022239	6.401e-006	0.00727243455	
0.6042445	1.1253e-005	0.00812958737	
0.6062756	4.129e-006	0.00884223407	
0.6080106	9.807e-006	0.0095764864	
0.6101475	1.8376e-005	0.0101981916	
0.6111842	1.9511e-005	0.0107339437	
0.6120728	2.2505e-005	0.0111161117	
0.6134693	2.7151e-005	0.011536673	
0.6152677	4.5114e-005	0.0120994463	
0.616315	6.7928e-005	0.0128123624	
0.618399	0.000110048	0.0136356702	
0.6207158	0.000168685	0.0144551579	
0.6229479	0.000214625	0.0151499391	
0.625032	0.000278424	0.0157537601	
0.6270208	0.000349037	0.0163784371	
0.6285653	0.000416139	0.01698929	
0.6305756	0.000493152	0.0176096587	
0.6324375	0.000555609	0.0181983272	
0.633453	0.000593187	0.0187595745	
0.6344051	0.000630351	0.0193124532	
0.6362036	0.000669993	0.0201233323	
0.6379808	0.000720475	0.0208144428	
0.6397898	0.000744529	0.0218029953	
0.6425826	0.000781487	0.0226715792	
0.6440848	0.000809257	0.0232804767	
0.6452908	0.000818651	0.0237373267	
0.6459467	0.000849105	0.0241763324	
0.6466237	0.000852822	0.0246564739	
0.647597	0.000855299	0.0252514062	
0.6488241	0.000864797	0.0258978995	
0.6501148	0.000885444	0.0264216711	
0.6517862	0.000947488	0.0272293089	
0.6537433	0.00093479	0.0280088266	
0.6556898	0.000950172	0.0287283559	
0.6572449	0.000970509	0.0293334334	
0.6590751	0.000935203	0.029971198	
0.6620795	0.001037715	0.030682647	
0.6643645	0.00099064	0.0313450504	
0.6658244	0.001099243	0.0318333311	
0.6677498	0.001036683	0.0322179132	
0.6686913	0.000984756	0.0327803583	
0.6702041	0.00087192	0.0334506608	
0.6717486	0.000748142	0.0339719194	
0.6733248	0.000609601	0.034615609	
0.6741077	0.000501101	0.0350439013	
0.675758	0.000356882	0.0356507341	
0.677239	0.000231246	0.0362098766	
0.6789739	0.00014298	0.0366180892	
0.6805185	8.8988e-005	0.0370124671	
0.6817244	5.4818e-005	0.0373966599	
0.6825073	3.1383e-005	0.0376824308	
0.6834171	1.5692e-005	0.0379715524	
0.6844009	1.0943e-005	0.0383368232	
0.6852789	-1.3627e-005	0.0386540755	
0.6864003	1.1356e-005	0.0390604928	
0.6873524	1.3421e-005	0.0395520253	
