MIN=0	0	0	0	
MAX=160	300	300	25	
SCALE=50	100	100	10	
DEC=2	0	0	2	
DEF="Zeit" t / s	"Ereignisse" N_A1	"Ereignisse" N_B1	"Frequenz" f / Hz	
0	0	0	NAN	
0,022	0	0	NAN	
0,04	0	0	NAN	
0,06	0	0	NAN	
0,08	0	0	NAN	
0,1	0	0	NAN	
0,12	0	0	NAN	
0,14	0	0	NAN	
0,16	0	0	NAN	
0,18	0	0	NAN	
0,2	0	0	NAN	
0,22	0	0	NAN	
0,24	0	0	NAN	
0,26	0	0	NAN	
0,28	0	0	NAN	
0,3	0	0	NAN	
0,32	0	0	NAN	
0,34	0	0	NAN	
0,36	0	0	NAN	
0,38	0	0	NAN	
0,4	0	0	NAN	
0,42	0	0	NAN	
0,44	0	0	NAN	
0,46	0	0	NAN	
0,48	0	0	NAN	
0,5	0	0	NAN	
0,52	0	0	NAN	
0,54	0	0	NAN	
0,56	0	0	NAN	
0,58	0	0	NAN	
0,6	0	0	NAN	
0,62	0	0	NAN	
0,64	0	0	NAN	
0,66	0	0	NAN	
0,68	0	0	NAN	
0,7	0	0	NAN	
0,72	0	0	NAN	
0,74	0	0	NAN	
0,76	0	0	NAN	
0,78	0	0	NAN	
0,8	0	0	NAN	
0,82	0	0	NAN	
0,84	0	0	NAN	
0,86	0	0	NAN	
0,88	0	0	NAN	
0,9	0	0	NAN	
0,92	0	0	NAN	
0,94	0	0	NAN	
0,96	0	0	NAN	
0,98	0	0	NAN	
1	0	0	NAN	
1,02	0	0	NAN	
1,04	0	0	NAN	
1,06	0	0	NAN	
1,08	0	0	NAN	
1,1	0	0	NAN	
1,12	0	0	NAN	
1,14	0	0	NAN	
1,16	0	0	NAN	
1,18	0	0	NAN	
1,2	0	0	NAN	
1,22	0	0	NAN	
1,24	0	0	NAN	
1,261	0	0	NAN	
1,28	0	0	NAN	
1,3	0	0	NAN	
1,32	0	0	NAN	
1,34	0	0	NAN	
1,36	0	0	NAN	
1,38	0	0	NAN	
1,4	0	0	NAN	
1,42	0	0	NAN	
1,44	0	0	NAN	
1,46	0	0	NAN	
1,48	0	0	NAN	
1,5	0	0	NAN	
1,52	0	0	NAN	
1,54	0	0	NAN	
1,56	0	0	NAN	
1,58	0	0	NAN	
1,6	0	0	NAN	
1,62	0	0	NAN	
1,64	0	0	NAN	
1,66	0	0	NAN	
1,68	0	0	NAN	
1,7	0	0	NAN	
1,72	0	0	NAN	
1,74	0	0	NAN	
1,76	0	0	NAN	
1,78	0	0	NAN	
1,8	0	0	NAN	
1,82	0	0	NAN	
1,84	0	0	NAN	
1,86	0	0	NAN	
1,88	0	0	NAN	
1,9	0	0	NAN	
1,92	0	0	NAN	
1,94	0	0	NAN	
1,96	0	0	NAN	
1,98	0	0	NAN	
2	0	0	NAN	
2,02	0	0	NAN	
2,04	0	0	NAN	
2,06	0	0	NAN	
2,08	0	0	NAN	
2,1	0	0	NAN	
2,12	0	0	NAN	
2,14	0	0	NAN	
2,16	0	0	NAN	
2,18	0	0	NAN	
2,2	0	0	NAN	
2,22	0	0	NAN	
2,24	0	0	NAN	
2,26	0	0	NAN	
2,28	0	0	NAN	
2,3	0	0	NAN	
2,32	0	0	NAN	
2,34	0	0	NAN	
2,36	0	0	NAN	
2,38	0	0	NAN	
2,4	0	0	NAN	
2,42	0	0	NAN	
2,44	0	0	NAN	
2,46	0	0	NAN	
2,48	0	0	NAN	
2,5	0	0	NAN	
2,52	0	0	NAN	
2,54	0	0	NAN	
2,56	0	0	NAN	
2,58	0	0	NAN	
2,6	0	0	NAN	
2,62	0	0	NAN	
2,64	0	0	NAN	
2,66	0	0	NAN	
2,68	0	0	NAN	
2,7	0	0	NAN	
2,72	0	0	NAN	
2,74	0	0	NAN	
2,76	0	0	NAN	
2,78	0	0	NAN	
2,8	0	0	NAN	
2,82	0	0	NAN	
2,84	0	0	NAN	
2,86	0	0	NAN	
2,88	0	0	NAN	
2,9	0	0	NAN	
2,92	0	0	NAN	
2,94	0	0	NAN	
2,96	0	0	NAN	
2,98	0	0	NAN	
3	0	0	NAN	
3,02	0	0	NAN	
3,04	0	0	NAN	
3,06	0	0	NAN	
3,08	0	0	NAN	
3,1	0	0	NAN	
3,12	0	0	NAN	
3,14	0	0	NAN	
3,16	0	0	NAN	
3,18	0	0	NAN	
3,2	0	0	NAN	
3,22	0	0	NAN	
3,24	0	0	NAN	
3,262	0	0	NAN	
3,28	0	0	NAN	
3,3	0	0	NAN	
3,32	0	0	NAN	
3,34	0	0	NAN	
3,36	0	0	NAN	
3,38	0	0	NAN	
3,4	0	0	NAN	
3,42	0	0	NAN	
3,44	0	0	NAN	
3,46	0	0	NAN	
3,48	0	0	NAN	
3,5	0	0	NAN	
3,52	0	0	NAN	
3,54	0	0	NAN	
3,56	0	0	NAN	
3,58	0	0	NAN	
3,6	0	0	NAN	
3,62	0	0	NAN	
3,64	0	0	NAN	
3,66	0	0	NAN	
3,68	0	0	NAN	
3,7	0	0	NAN	
3,72	0	0	NAN	
3,74	0	0	NAN	
3,76	0	0	NAN	
3,78	0	0	NAN	
3,8	0	0	NAN	
3,82	0	0	NAN	
3,84	0	0	NAN	
3,86	0	0	NAN	
3,88	0	0	NAN	
3,9	0	0	NAN	
3,92	0	0	NAN	
3,94	0	0	NAN	
3,96	0	0	NAN	
3,98	0	0	NAN	
4	0	0	NAN	
4,02	0	0	NAN	
4,04	0	0	NAN	
4,06	0	0	NAN	
4,08	0	0	NAN	
4,1	0	0	NAN	
4,12	0	0	NAN	
4,14	0	0	NAN	
4,16	0	0	NAN	
4,18	0	0	NAN	
4,2	0	0	NAN	
4,22	0	0	NAN	
4,24	0	0	NAN	
4,262	0	0	NAN	
4,28	0	0	NAN	
4,3	0	0	NAN	
4,32	0	0	NAN	
4,34	0	0	NAN	
4,36	0	0	NAN	
4,38	0	0	NAN	
4,4	0	0	NAN	
4,42	0	0	NAN	
4,44	0	0	NAN	
4,46	0	0	NAN	
4,48	0	0	NAN	
4,5	0	0	NAN	
4,52	0	0	NAN	
4,54	0	0	NAN	
4,56	0	0	NAN	
4,58	0	0	NAN	
4,6	0	0	NAN	
4,62	0	0	NAN	
4,64	0	0	NAN	
4,66	0	0	NAN	
4,68	0	0	NAN	
4,7	0	0	NAN	
4,72	0	0	NAN	
4,74	0	0	NAN	
4,76	0	0	NAN	
4,78	0	0	NAN	
4,8	0	0	NAN	
4,82	0	0	NAN	
4,84	0	0	NAN	
4,86	0	0	NAN	
4,88	0	0	NAN	
4,9	0	0	NAN	
4,92	0	0	NAN	
4,94	0	0	NAN	
4,96	0	0	NAN	
4,98	0	0	NAN	
5	0	0	NAN	
5,02	0	0	NAN	
5,041	0	0	NAN	
5,061	0	0	NAN	
5,081	0	0	NAN	
5,1	0	0	NAN	
5,12	0	0	NAN	
5,14	0	0	NAN	
5,16	0	0	NAN	
5,18	0	0	NAN	
5,2	0	0	NAN	
5,22	0	0	NAN	
5,24	0	0	NAN	
5,26	0	0	NAN	
5,28	0	0	NAN	
5,3	0	0	NAN	
5,32	0	0	NAN	
5,34	0	0	NAN	
5,36	0	0	NAN	
5,38	0	0	NAN	
5,4	0	0	NAN	
5,42	0	0	NAN	
5,44	0	0	NAN	
5,46	0	0	NAN	
5,48	0	0	NAN	
5,5	0	0	NAN	
5,52	0	0	NAN	
5,54	0	0	NAN	
5,56	0	0	NAN	
5,58	0	0	NAN	
5,6	0	0	NAN	
5,62	0	0	NAN	
5,64	0	0	NAN	
5,66	0	0	NAN	
