#INFO
#COMMENT: 

#DATA:
0.4944887	-5.162e-006	0.00332309534	
0.4944781	-5.368e-006	0.00332190191	
0.4944675	-6.9064e-005	0.00324162056	
0.4944675	5.368e-006	0.00327733473	
0.4944781	2.271e-006	0.00326124937	
0.4944887	-2.06e-007	0.00322310244	
0.4945521	-2.065e-006	0.00319449599	
0.4946579	-7.23e-007	0.00315869803	
0.4947426	2.065e-006	0.00313934969	
0.494933	0	0.00310790832	
0.4952927	2.06e-007	0.00307820718	
0.4959486	-3.1e-007	0.00305611173	
0.4972392	-4.749e-006	0.00302176765	
0.4989424	4.852e-006	0.00298225464	
0.5011639	6.19e-007	0.00294331246	
0.503047	-1.445e-006	0.00289112677	
0.5052262	-7.226e-006	0.00285041634	
0.5071093	-1.239e-006	0.00281462531	
0.5088019	1.549e-006	0.0027760853	
0.5106214	-3.82e-006	0.00274018352	
0.5128007	-2.065e-006	0.00269206808	
0.5153396	-1.445e-006	0.00264658288	
0.5180584	-4.439e-006	0.00260736929	
0.520682	-3.923e-006	0.0025840225	
0.5216023	2.994e-006	0.00256802494	
0.5226073	-2.271e-006	0.00254025271	
0.5236229	-6.19e-007	0.00251713543	
0.5254319	-3.304e-006	0.00249617656	
0.5268812	8.26e-007	0.00247071432	
0.5282564	-5.16e-007	0.00245625444	
0.5293355	2.374e-006	0.00243513092	
0.5306261	1.858e-006	0.00240808109	
0.5321706	-2.374e-006	0.00238517437	
0.5335353	3.923e-006	0.00235763164	
0.5348894	-1.652e-006	0.00232747149	
0.5368571	3.1e-007	0.0023076412	
0.5390151	-1.239e-006	0.00227248184	
0.5404327	-4.955e-006	0.00225841213	
0.5420619	3.407e-006	0.00224911611	
0.543289	8.26e-007	0.00223115281	
0.5441988	-3.51e-006	0.00221416731	
0.5450451	9.911e-006	0.00220342248	
0.5457433	-2.787e-006	0.00218328876	
0.5462088	-4.646e-006	0.00218265015	
0.5469705	-1.136e-006	0.0021718434	
0.5482822	-2.271e-006	0.00216429563	
0.5499537	-4.336e-006	0.00215968551	
0.551202	-7.846e-006	0.00217060407	
0.5530216	-4.646e-006	0.00217166674	
0.5538361	1.549e-006	0.00217994493	
0.554619	-5.059e-006	0.00218216018	
0.5557192	-2.478e-006	0.00219701822	
0.5567771	-8.26e-007	0.00220149063	
0.5580465	-7.226e-006	0.0022294913	
0.5598449	-4.955e-006	0.0022530796	
0.5611567	1.961e-006	0.00227900779	
0.5630609	-3.2e-006	0.0022885213	
0.5654306	-4.336e-006	0.00231857764	
0.5672396	-3.407e-006	0.00235420401	
